method,id,file,dataset,fitness,dice,jaccard,acc
otsu,6,423,ar,0.9733227870856404,0.4829197809450757,0.3183218493521153,0.9344731083622685
otsu,6,424,ar,0.9773561169933955,0.360183897388348,0.2196489574743786,0.9251256872106481
otsu,6,425,ar,0.9762348555452004,0.3249762472611638,0.19401291875998425,0.9213030779803241
otsu,6,426,ar,0.9674816235218919,0.44744572748267897,0.288199733434882,0.9323933919270834
otsu,6,427,ar,0.9709195166905591,0.34970218886573606,0.2119024739088654,0.9202813042534722
otsu,6,428,ar,0.958546089760817,0.4759950622226671,0.31233170603559623,0.9289912471064815
otsu,6,429,ar,0.9703256787539247,0.5434171737893703,0.3730767409932301,0.9401290328414352
otsu,6,430,ar,0.9828918322295805,0.35267326732673265,0.21408823175862485,0.9261022497106481
otsu,7,101,yg,0.9768775434702183,0.9051332590624732,0.8267063243581716,0.9812296527400977
otsu,7,102,yg,0.9865283087565994,0.9275139067180146,0.8648260453239707,0.9856382257189366
otsu,7,103,yg,0.962046827794562,0.8947229783124067,0.809501112170321,0.9796696961475855
otsu,7,104,yg,0.9277307454057403,0.8297322253000924,0.7090105728262585,0.9687330439500814
otsu,7,105,yg,0.9530845954931658,0.8943582632810468,0.8089042169619063,0.9793305751492133
otsu,7,106,yg,0.9438712340074288,0.8878105590062112,0.7982547993019197,0.9803988062940857
otsu,7,107,yg,0.9653800238758456,0.7820760799484203,0.6421386977236633,0.9770754205100379
otsu,7,108,yg,0.9606944779358573,0.8587132234076948,0.7524079320113315,0.977770618556701
otsu,7,109,yg,0.9692385274836107,0.8678180381532904,0.7665004985044865,0.9801444655453065
otsu,7,110,yg,0.9493284493284493,0.8229690394284203,0.6991906474820144,0.9773128052088985
otsu,7,111,yg,0.8661382650814619,0.6083191588062471,0.4371111111111111,0.9570503255561584
otsu,7,112,yg,0.9304076863152428,0.7865217868510591,0.6481548480463097,0.9670204829083017
otsu,7,113,yg,0.9308536003814973,0.8176772436904388,0.691585473870682,0.9704795170916983
otsu,7,114,yg,0.9271683288002418,0.7419588875453447,0.5897731641676278,0.9638157894736842
otsu,7,115,yg,0.9040639573617588,0.7699290780141844,0.6259225092250923,0.972497287032013
otsu,7,116,yg,0.9200863930885529,0.6504809894640403,0.4820095044127631,0.9611876017362995
otsu,7,117,yg,0.9300748362956034,0.8078407475116799,0.6776282160504344,0.967919153553988
otsu,7,118,yg,0.9645819323021744,0.8508997429305912,0.7404921700223713,0.9744302767227346
otsu,7,119,yg,0.9608467590858,0.8959734474626605,0.8115506329113924,0.9798053445469344
otsu,7,120,yg,0.9361189232623544,0.7324740647595096,0.5778769841269841,0.9711408030385241
otsu,7,121,yg,0.9547315741583258,0.8601291115893022,0.7545846817691478,0.976854991861096
otsu,7,122,yg,0.9289473684210526,0.8607656669105096,0.7555650684931506,0.9806361909929463
otsu,7,123,yg,0.977033865317244,0.7854795806603035,0.6467405307910332,0.9767532555615843
otsu,7,124,yg,0.975818270639961,0.8760004385484048,0.7793601248536871,0.980822707542051
otsu,7,125,yg,0.8907103825136612,0.7133479212253829,0.5544217687074829,0.9689026044492675
otsu,7,126,yg,0.9648093841642229,0.8380224615028367,0.7212036667995217,0.9762784861638633
otsu,7,127,yg,0.8761329305135952,0.711918497606481,0.5526967791118734,0.9602041508410201
otsu,7,128,yg,0.910461609835305,0.7835895388301058,0.6441818480223207,0.9632392837764514
otsu,7,129,yg,0.9468477206595538,0.8738698415540238,0.775993640699523,0.9761089256646771
otsu,7,130,yg,0.9043560606060606,0.7670682730923695,0.6221498371335505,0.9704964731416169
otsu,7,201,bs,0.7379162191192267,0.5115141200872201,0.343647277404602,0.9489518029433995
otsu,7,202,bs,0.745311638168781,0.4896720420366008,0.32421570391698157,0.9448437255209149
otsu,7,203,bs,0.7576969212315074,0.5411966300157075,0.3709866875489428,0.9485763672156335
otsu,7,204,bs,0.7779992963527618,0.5827733122501867,0.41120684311659333,0.9559558584875041
otsu,7,205,bs,0.8812589413447782,0.688695652173913,0.5251989389920424,0.9655922836645728
otsu,7,206,bs,0.796366177498253,0.658652178938851,0.49103757325060327,0.9628889559141407
otsu,7,207,bs,0.7585063260041764,0.6079551048537954,0.43673527123558953,0.9567474800139034
otsu,7,208,bs,0.7768616673210312,0.46360512339893784,0.3017486783245222,0.9463621879978757
otsu,7,209,bs,0.6254010399380463,0.35920571882446384,0.21892184958562466,0.9349875738557794
otsu,7,210,bs,0.8384466556108348,0.44562782327665357,0.286693129193838,0.940419804543804
otsu,7,211,bs,0.7928047968021319,0.5674232309746329,0.3960857409133271,0.9536480686695279
otsu,7,212,bs,0.7053422370617696,0.4683819114046838,0.30580855298872067,0.9456032139903108
otsu,7,213,bs,0.816534677225822,0.6912840308817554,0.528215477761391,0.9630179494980226
otsu,7,214,bs,0.8126829268292682,0.6331505510614039,0.46321893867175085,0.959557327204386
otsu,7,215,bs,0.8613018811585548,0.6006872136609746,0.42927301138477564,0.9593973658577902
otsu,7,216,bs,0.8664495114006515,0.6567901234567901,0.4889705882352941,0.9674784066758955
otsu,7,217,bs,0.7229596853490659,0.5444279896334691,0.37403026834541525,0.9535265791709943
otsu,7,218,bs,0.8560302100542837,0.6969973576747538,0.5349163041073667,0.9664806547619048
otsu,7,219,bs,0.7283013019218847,0.5328268511169066,0.36316562330937474,0.9498719422797316
otsu,7,220,bs,0.7997397527651269,0.5830289806953469,0.41146147151369084,0.9562845606078689
otsu,7,221,bs,0.6735279441117764,0.4525376136792255,0.29243852237027407,0.9420311078568417
otsu,7,222,bs,0.7961468367612601,0.5191189576879005,0.3505473720410386,0.9521995545206035
otsu,7,223,bs,0.8798323871316572,0.6584058264212017,0.4907637789338762,0.9641895187800895
otsu,7,224,bs,0.8943332466857291,0.6481115192615616,0.4794119696230753,0.9641610068685008
otsu,7,225,bs,0.8634471273938384,0.5716648291069459,0.40023157082207644,0.9563993453355155
otsu,7,226,bs,0.6518636003172086,0.3915528739282312,0.24343534057255675,0.9386634653861544
otsu,7,227,bs,0.7348938486663038,0.42863946658199714,0.2727823802788442,0.9437849489238075
otsu,7,228,bs,0.8282319514400104,0.5069164492925461,0.33950976758960244,0.9503837741101611
otsu,7,229,bs,0.7526664744883251,0.38678616398785276,0.23976124885215794,0.9395031055900621
otsu,7,230,bs,0.6935427977359362,0.341991341991342,0.206266318537859,0.9320578496356461
otsu,7,231,bs,0.8055681646239976,0.6112865262070153,0.44018189334435714,0.9634015826342645
otsu,7,232,bs,0.8781140042223786,0.6690975387420237,0.5027397260273972,0.9697262558869701
otsu,7,233,bs,0.7244846016798168,0.5814523542028394,0.40989272085823314,0.9529044009906394
otsu,7,234,bs,0.7007903185971844,0.5682671606669003,0.3969086585536439,0.9483729980541835
otsu,7,235,bs,0.8667348765826832,0.7299262211212235,0.5747116689280869,0.971637823775591
otsu,7,236,bs,0.8277735521025752,0.6021658366927516,0.43078489029631306,0.9561212702425841
otsu,7,237,bs,0.8526623756582797,0.5916842618158193,0.42013608580325223,0.9586574355769705
otsu,7,238,bs,0.8085353462040935,0.41428040163629604,0.26125703564727953,0.9396600273541209
otsu,7,239,bs,0.7467948717948718,0.5514792899408284,0.380718954248366,0.9525289790713033
otsu,7,240,bs,0.7776759530791789,0.5043984783642416,0.33725459025514665,0.9503773180660366
otsu,7,241,bs,0.7523794416243654,0.5106039401442567,0.3428261655222262,0.9452697984637981
otsu,7,242,bs,0.6738672286617492,0.42888879574129185,0.2729843658289312,0.939018386236282
otsu,7,243,bs,0.7603460706560923,0.4720046547016963,0.308904510837727,0.9523392049127343
otsu,7,244,bs,0.6086306743881935,0.3083329390053471,0.18226573426573425,0.9326579315936901
otsu,7,245,bs,0.5583388266315096,0.24495343860257968,0.13957090597501895,0.9211786372007367
otsu,7,246,bs,0.4806007509386733,0.20273956530666118,0.11280477853575742,0.9159952405235424
otsu,7,247,bs,0.44531168696014156,0.21175830157866085,0.11841704718417047,0.920474318167634
otsu,7,248,bs,0.6178904736749428,0.312550102431638,0.18522037476906836,0.9339540296770439
otsu,7,249,bs,0.6067028092656481,0.2988770864946889,0.17569399843002925,0.9300416382769324
otsu,7,250,bs,0.8286252354048964,0.6591760299625468,0.49162011173184356,0.9598765432098766
otsu,7,251,bs,0.7050445893784107,0.4386204612263487,0.2809185405176071,0.9401569451309936
otsu,7,252,bs,0.830655129789864,0.6229592625019313,0.45238985713217145,0.9652374169040836
otsu,7,301,ygs,0.9271844660194175,0.8352008745558895,0.7170342562177382,0.9737460815047022
otsu,7,302,ygs,0.8430393788130893,0.7516380269501792,0.6020994256288374,0.957723063973064
otsu,7,303,ygs,0.8145654834761322,0.7263301500682128,0.5702656383890317,0.9547709235209235
otsu,7,304,ygs,0.8581210627225417,0.7869881939211254,0.6487885690619176,0.9639455782312926
otsu,7,305,ygs,0.8460990381189882,0.7037037037037037,0.5428571428571428,0.9532360643471754
otsu,7,306,ygs,0.8797318611987381,0.741688829787234,0.5894319682959049,0.9602272727272727
otsu,7,307,ygs,0.7474718289511701,0.6843915343915344,0.5202091292982103,0.9603601807549176
otsu,7,401,ar,0.9681029658645776,0.3138321995464853,0.18612157073695534,0.9144942672164352
otsu,7,402,ar,0.9594718046673865,0.4007840144314161,0.25061281155773446,0.9219066478587963
otsu,7,403,ar,0.9732066739739375,0.30491271582562246,0.17988024491265983,0.9176409686053241
otsu,7,404,ar,0.948135629027147,0.34432360895333447,0.20796552443177868,0.9227227105034722
otsu,7,405,ar,0.9823277909738717,0.38877190343686546,0.241289178277206,0.9265091507523148
otsu,7,406,ar,0.9828911956939639,0.3934136113569038,0.24487547892720307,0.9287154586226852
otsu,7,407,ar,0.9833125212850494,0.3359056889130182,0.20185495898583147,0.9225757740162037
otsu,7,408,ar,0.972595830531271,0.41334714729734556,0.26051517607853736,0.9257586443865741
otsu,7,409,ar,0.9774916134617465,0.33094579494037263,0.19828343138115725,0.9174375180844907
otsu,7,410,ar,0.970224102805203,0.42491420727522305,0.26977210335962354,0.9242350260416666
otsu,7,411,ar,0.9564463868585638,0.4063125210070584,0.254951191097899,0.9161489981192129
otsu,7,412,ar,0.9507313317936874,0.30697938675141595,0.181320525189815,0.9117635091145834
otsu,7,413,ar,0.9671242357826739,0.33390417778485804,0.20041114882631353,0.9243842230902778
otsu,7,414,ar,0.9798191257745771,0.4512533744697262,0.2913668169028113,0.9356689453125
otsu,7,415,ar,0.9676027268747264,0.520295947536573,0.35162162776426736,0.9355107060185185
otsu,7,416,ar,0.9732932437212592,0.40710943424143226,0.2555790353667882,0.9275331850405093
otsu,7,417,ar,0.9677344654573524,0.44834245252655297,0.288944202447625,0.9302571614583334
otsu,7,418,ar,0.9380506858025252,0.378257604893504,0.23324148522901797,0.9232562029803241
otsu,7,419,ar,0.9513984041267026,0.4068731365148303,0.2553928038252667,0.9222027813946759
otsu,7,420,ar,0.9469523611400041,0.3356065912190806,0.2016389811738649,0.9185158058449074
otsu,7,421,ar,0.968248429867411,0.3817384575702863,0.2358941664010201,0.9187215169270834
otsu,7,422,ar,0.9569411435761219,0.45066249691383425,0.2908743227451397,0.9245537651909722
otsu,7,423,ar,0.9734665995541814,0.48288776729503663,0.31829403051748056,0.9344550238715278
otsu,7,424,ar,0.9781947793269735,0.3609531546168427,0.2202213778291756,0.9253110532407407
otsu,7,425,ar,0.9755358807082946,0.3247624587938724,0.1938605426428373,0.9212827329282407
otsu,7,426,ar,0.9683604985618408,0.4472902404369568,0.28807073420008084,0.9322894061053241
